location;year;row;column;Genotype;pop;rep;firmness;area_px;area_cm2;diameter_cm;bbox_w;bbox_h;h_w_ratio;avg_R;avg_G;avg_B;circularity;score;CIE_a;myb;co_loc;rootstock
lachacker;2025;2;89;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;89;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;89;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;89;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;89;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;89;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;89;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;89;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;90;LAR2N90;pxw;1;NA;207669;37.92;7.36;531;479;0.902;89.92;48.45;31.57;0.889;1;17.03;1;0;M9
lachacker;2025;2;90;LAR2N90;pxw;2;NA;230654;42.12;8.03;568;521;0.917;95.97;53.61;36.26;0.877;1;17.06;1;0;M9
lachacker;2025;2;90;LAR2N90;pxw;3;NA;192812;35.21;7.31;486;487;1.002;76.82;37.3;24.73;0.876;1;17.26;1;0;M9
lachacker;2025;2;90;LAR2N90;pxw;4;NA;189402;34.59;6.91;494;483;0.978;76.01;30.54;24.48;0.886;1;20.99;1;0;M9
lachacker;2025;2;90;LAR2N90;pxw;5;NA;166754;30.45;6.53;471;449;0.953;93.3;37.53;29.49;0.887;1;24.85;1;0;M9
lachacker;2025;2;90;LAR2N90;pxw;6;NA;210454;38.43;7.79;558;464;0.832;74.66;26.2;21.53;0.876;1;22.67;1;0;M9
lachacker;2025;2;90;LAR2N90;pxw;7;NA;145313;26.54;6.05;436;431;0.989;84.02;40.31;31.74;0.886;1;19.34;1;0;M9
lachacker;2025;2;90;LAR2N90;pxw;8;NA;167367;30.56;7.08;514;419;0.815;75.9;47.5;27.73;0.87;1;10.55;1;0;M9
lachacker;2025;2;91;LAR2N91;pxw;1;4.76;255847;46.72;8.2;587;549;0.935;109.16;72.26;34.59;0.888;1;11.66;0;0;M9
lachacker;2025;2;91;LAR2N91;pxw;2;6.13;239929;43.81;7.76;547;551;1.007;139.59;92.78;47.81;0.892;1;14.46;0;0;M9
lachacker;2025;2;91;LAR2N91;pxw;3;6.17;216745;39.58;7.52;516;508;0.984;105.83;95.11;33.28;0.888;1;-3.81;0;0;M9
lachacker;2025;2;91;LAR2N91;pxw;4;6.6;288186;52.63;9.02;550;642;1.167;115.07;38.8;27.49;0.877;1;32.88;0;0;M9
lachacker;2025;2;91;LAR2N91;pxw;5;7.07;218842;39.96;7.33;547;517;0.945;96.67;82.91;32.55;0.892;1;-1.05;0;0;M9
lachacker;2025;2;91;LAR2N91;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;91;LAR2N91;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;91;LAR2N91;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;1;6;375733;68.61;10.11;646;707;1.094;96.25;72.74;27.92;0.876;1;4.63;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;2;6.51;346528;63.28;9.46;652;652;1;126.19;112.29;43.3;0.887;1;-3.41;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;3;7.15;371735;67.88;9.88;653;699;1.07;104.88;97.87;29.29;0.883;1;-6.13;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;4;7.4;360637;65.86;9.76;638;703;1.102;85.38;59.28;24.66;0.886;1;7.44;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;5;7.85;434632;79.37;10.87;741;742;1.001;122.65;85.37;33.89;0.885;1;10.09;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;6;NA;343285;62.69;9.59;610;700;1.148;112.82;96.52;34.77;0.877;1;-1.18;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;7;NA;161250;29.45;6.5;452;454;1.004;129.83;129.66;50.41;0.875;1;-10.91;0;0;M9
lachacker;2025;2;92;LAR2N92;pxw;8;NA;527547;96.34;12.94;856;723;0.845;150.13;122.18;53.55;0.76;1;2.69;0;0;M9
lachacker;2025;2;93;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;93;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;93;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;93;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;93;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;93;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;93;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;93;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;94;LAR2N94;pxw;1;6.92;267567;48.86;8.74;612;536;0.876;93.18;35.11;28.8;0.872;1;26.09;1;0;M9
lachacker;2025;2;94;LAR2N94;pxw;2;7;266710;48.71;8.46;600;556;0.927;106.08;41.6;32.05;0.884;1;28.13;1;0;M9
lachacker;2025;2;94;LAR2N94;pxw;3;7.08;220204;40.21;7.72;523;528;1.01;122.68;69.76;44.86;0.882;1;20.17;1;0;M9
lachacker;2025;2;94;LAR2N94;pxw;4;7.27;219899;40.16;7.72;514;544;1.058;95.99;41.47;30.53;0.863;1;23.85;1;0;M9
lachacker;2025;2;94;LAR2N94;pxw;5;8.2;211655;38.65;7.35;516;493;0.955;101.42;42.74;31.58;0.894;1;25.53;1;0;M9
lachacker;2025;2;94;LAR2N94;pxw;6;NA;254040;46.39;8.42;598;541;0.905;104.43;61.07;35.34;0.882;1;16.33;1;0;M9
lachacker;2025;2;94;LAR2N94;pxw;7;NA;236430;43.18;8.15;586;511;0.872;80.26;30.94;25.11;0.877;1;22.66;1;0;M9
lachacker;2025;2;94;LAR2N94;pxw;8;NA;191215;34.92;7.65;539;453;0.84;102.79;57.27;38;0.86;1;18.11;1;0;M9
lachacker;2025;2;95;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;95;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;95;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;95;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;95;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;95;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;95;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;95;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;96;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;97;LAR2N97;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;97;LAR2N97;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;97;LAR2N97;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;97;LAR2N97;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;97;LAR2N97;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;97;LAR2N97;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;97;LAR2N97;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;97;LAR2N97;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;1;5.24;342493;62.54;10.03;706;611;0.865;119.39;103.51;38.89;0.874;1;-1.86;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;2;5.39;265687;48.52;8.4;603;560;0.929;123.31;54.38;34.89;0.882;1;28.52;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;3;5.65;242223;44.23;8.4;606;499;0.823;103.43;89.04;33.4;0.879;1;-1.38;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;4;5.7;411863;75.21;10.67;737;694;0.942;126.57;131.2;45.48;0.87;1;-13.56;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;5;5.75;287802;52.56;8.8;634;561;0.885;120.94;118.31;47.11;0.877;1;-8.94;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;6;NA;356317;65.07;9.91;700;641;0.916;140.11;122.96;51.04;0.877;1;-2.49;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;7;NA;440019;80.35;11.52;826;686;0.831;114.3;88.05;39.1;0.87;1;4.86;0;1;M9
lachacker;2025;2;98;LAR2N98;pxw;8;NA;480707;87.78;11.59;802;754;0.94;133.79;95.46;49.36;0.778;1;10.35;0;1;M9
lachacker;2025;2;99;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;99;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;99;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;99;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;99;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;99;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;99;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;99;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;100;LAR2N100;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;100;LAR2N100;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;100;LAR2N100;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;100;LAR2N100;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;100;LAR2N100;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;100;LAR2N100;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;100;LAR2N100;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;100;LAR2N100;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;101;LAR2N101;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;101;LAR2N101;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;101;LAR2N101;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;101;LAR2N101;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;101;LAR2N101;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;101;LAR2N101;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;101;LAR2N101;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;101;LAR2N101;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;102;LAR2N102;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;102;LAR2N102;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;102;LAR2N102;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;102;LAR2N102;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;102;LAR2N102;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;102;LAR2N102;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;102;LAR2N102;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;102;LAR2N102;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;103;LAR2N103;pxw;1;5.08;167127;30.52;6.68;472;444;0.941;83.74;27.49;24;0.872;1;25.94;1;0;M9
lachacker;2025;2;103;LAR2N103;pxw;2;6.04;164538;30.05;6.45;465;457;0.983;82.23;41.6;28.53;0.887;1;17.44;1;0;M9
lachacker;2025;2;103;LAR2N103;pxw;3;6.62;174369;31.84;6.87;455;482;1.059;82.8;44.56;28.67;0.879;1;15.86;1;0;M9
lachacker;2025;2;103;LAR2N103;pxw;4;6.64;149600;27.32;6.41;463;412;0.89;87.88;41.81;29.01;0.876;1;19.94;1;0;M9
lachacker;2025;2;103;LAR2N103;pxw;5;6.85;199249;36.39;7.19;503;498;0.99;73.11;24.8;21.88;0.885;1;22.81;1;0;M9
lachacker;2025;2;103;LAR2N103;pxw;6;NA;120123;21.94;5.57;374;386;1.032;95.37;49.33;32.56;0.892;1;19.09;1;0;M9
lachacker;2025;2;103;LAR2N103;pxw;7;NA;153631;28.06;6.4;459;426;0.928;89.42;43.4;29.59;0.872;1;19.73;1;0;M9
lachacker;2025;2;103;LAR2N103;pxw;8;NA;161399;29.47;6.58;452;461;1.02;84.48;51.07;28.86;0.871;1;12.56;1;0;M9
lachacker;2025;2;104;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;104;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;104;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;104;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;104;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;104;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;104;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;104;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;105;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;106;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;107;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;108;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;109;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;110;LAR2N110;pxw;1;7.89;190045;34.71;7.01;464;496;1.069;115.54;107.14;36.7;0.881;1;-5.91;NA;1;M9
lachacker;2025;2;110;LAR2N110;pxw;2;8.23;242313;44.25;8.11;497;586;1.179;118.14;122.37;40.73;0.877;1;-12.92;NA;1;M9
lachacker;2025;2;110;LAR2N110;pxw;3;9.2;232624;42.48;8.19;505;576;1.141;92.24;93.44;32.84;0.869;1;-9.38;NA;1;M9
lachacker;2025;2;110;LAR2N110;pxw;4;9.27;271736;49.62;9.33;502;673;1.341;115.47;102.64;39.31;0.835;1;-3.18;NA;1;M9
lachacker;2025;2;110;LAR2N110;pxw;5;9.68;235663;43.04;8.42;477;602;1.262;95.56;40.03;27.1;0.861;1;24.24;NA;1;M9
lachacker;2025;2;110;LAR2N110;pxw;6;NA;202312;36.95;7.39;473;530;1.121;109.26;84.67;37.82;0.88;1;4.39;NA;1;M9
lachacker;2025;2;110;LAR2N110;pxw;7;NA;239318;43.7;8.05;527;576;1.093;105.3;63.71;32.81;0.88;1;14.94;NA;1;M9
lachacker;2025;2;110;LAR2N110;pxw;8;NA;196539;35.89;7.65;432;561;1.299;97.66;93.88;35.63;0.864;1;-6.83;NA;1;M9
lachacker;2025;2;111;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;111;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;111;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;111;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;111;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;111;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;111;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;111;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;112;LAR2N112;pxw;1;6.38;287765;52.55;9.14;656;546;0.832;116.47;97.84;39.68;0.862;1;0.12;1;0;M9
lachacker;2025;2;112;LAR2N112;pxw;2;6.74;368069;67.21;10.44;659;702;1.065;109.66;61.34;34.72;0.874;1;18.53;1;0;M9
lachacker;2025;2;112;LAR2N112;pxw;3;7.3;266291;48.63;8.21;604;585;0.969;133.72;126.6;47.74;0.882;1;-7.66;1;0;M9
lachacker;2025;2;112;LAR2N112;pxw;4;7.32;334568;61.1;9.55;685;632;0.923;113.73;62.32;36.99;0.874;1;19.96;1;0;M9
lachacker;2025;2;112;LAR2N112;pxw;5;8;292246;53.37;9.01;652;580;0.89;133.74;104.6;48.96;0.87;1;4.95;1;0;M9
lachacker;2025;2;112;LAR2N112;pxw;6;NA;215405;39.34;7.65;529;513;0.97;130.52;68.43;41.34;0.886;1;24.13;1;0;M9
lachacker;2025;2;112;LAR2N112;pxw;7;NA;230479;42.09;8.16;581;560;0.964;105.57;53.49;31.86;0.867;1;21.16;1;0;M9
lachacker;2025;2;112;LAR2N112;pxw;8;NA;204467;37.34;7.3;525;497;0.947;128.92;74.31;40.87;0.882;1;19.99;1;0;M9
lachacker;2025;2;113;LAR2N113;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;113;LAR2N113;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
