"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR2N24",0.00651215592746818,0.000941888862756193,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N26",0.00662920433717371,0.000941076509495625,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N27",0.00774026529747028,0.000964156474370089,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N28",0.00590977400094517,0.00095867393620937,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N3",0.00769528099130309,0.000934461232856026,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N30",0.00580150080580851,0.000953651285126477,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N32",0.00759711820465239,0.00095669031238875,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N35",0.00630501325162865,0.000917130593912374,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N37",0.00664460064462777,0.000966494916447264,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N38",0.00729869450205838,0.000955146634603417,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N40",0.00716392733400664,0.000954560082788283,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N41",0.0051961084452118,0.000954945280321726,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
