"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR2N58",22.7347506280641,2.84724654360923,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N59",19.1817124109062,2.84541998023954,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N61",25.8705430939454,2.84820469657932,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N62",15.3721920420185,2.85257031624209,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N64",24.1353984283422,2.84992389246261,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N66",20.7142972856968,2.85396091618827,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N67",12.3735046400522,2.85638843270538,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N68",23.6495400308619,2.85709873567356,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N7",15.4501957905659,2.84125617495202,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N71",20.9750696541495,2.8417856169956,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N72",25.8181857716741,2.85020330323344,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N73",28.8468925846876,2.8439444277601,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N75",27.7317292108988,2.89035677557881,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N78",21.231179963072,2.84750675922957,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N8",16.3081297488339,2.83938424737238,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N80",21.9003584336739,2.88490380146402,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N81",NA,NA,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N83",22.773396843954,2.84362248214075,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N86",14.4674030520172,2.8577683852448,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N87",17.4267375806446,2.8535638649167,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N88",22.6200057914426,2.85516601182714,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N89",16.4195941926122,2.84834562757039,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N9",16.0726068141894,2.84494568260666,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR2N90",22.7564894726585,2.84298142610946,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N93",26.8612566972414,2.84940533122073,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N94",19.7952775420366,2.84760953304844,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR2N97",20.5863218461931,2.8498898029515,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N1",15.668504841367,2.84809113107186,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N10",18.8333692063871,2.8484192317377,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N102",15.2882269033625,2.86114956371046,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N104",22.3443062006478,2.86425066979663,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N11",24.781121325508,2.85058171941752,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N12",13.7828251306297,2.85321358460046,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N13",21.2085029412521,2.85057701725435,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N19",27.7421289031855,2.85484422039997,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N20",14.5808134908475,2.85334514564103,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N22",20.2019452124677,2.84593544412041,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N23",18.1241925267818,2.84843704407486,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N24",24.1814277982253,2.85037650986271,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N26",25.1509030734114,2.85307971466328,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N28",18.8011007410654,2.84363109141699,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N29",27.4761763080032,2.84786301365252,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N31",15.6126326357229,2.85034374893098,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N32",20.9657603253146,2.85441322080241,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N33",18.6019051653965,2.84284819092754,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N34",22.3259174472773,2.84737041710312,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
"FBR3N35",23.3385076087949,2.84129721669162,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N37",29.4369962452796,2.83570804611127,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","0",18.2152456962334
"FBR3N38",14.4213772310836,2.8425824226005,"Estimable",4.82252023955339,0.785385283227341,54.1824479947895,"gxr","1",18.2152456962334
